company,department,title,name,theme,article_title,publish_date,article_url,keyword
日本経済新聞社,NIKKEI Mobility,編集長,小泉 裕之,モビリティフォーラム SESSION 2の登壇者,国交省「交通空白」解消本部 審議官、登壇決定！11月25日(火) 開催「モビリティフォーラム」の見どころ紹介　#シェアサミット2025,2025-11-06,https://prtimes.jp/main/html/rd/p/000000118.000022734.html,課長
日本経済新聞社,東京本社編集局サイエンスグループ,記者,松添亮甫,気候変動メディアシンポジウム2025の登壇者,〝メディアが希望〟今こそ求められるメディアとは？【気候変動メディアシンポジウム2025】を開催！,2025-05-13,https://prtimes.jp/main/html/rd/p/000000021.000128060.html,マネジャー
日本経済新聞社,生活情報グループ,チーフライター,堀大介,オンラインイベントのゲスト登壇者,2025年2月、空き家所有者向けオンラインイベント「すまいの終活フェスティバル2025」3日間開催,2024-12-16,https://prtimes.jp/main/html/rd/p/000000159.000038064.html,課長
日本経済新聞社,編集・総合解説センター,担当部長,上田敬,SHARE SUMMIT 2024登壇者,過去最多の自治体参加者のSHARE SUMMIT 2024、アーカイブ視聴受付開始,2024-11-14,https://prtimes.jp/main/html/rd/p/000000108.000022734.html,課長
日本経済新聞社,NIKKEI Mobility,編集長,深尾幸生,モビリティxシェアの未来セッションモデレーター,本日よりスタート！日本最大のシェアの祭典『シェアウィーク2023』〜持続可能な共生社会の未来を考える1週間〜,2023-11-10,https://prtimes.jp/main/html/rd/p/000000086.000022734.html,課長
日本経済新聞社,人材教育事業局,担当部長,小糸 恵,セミナー登壇者として紹介,早稲田大学トランスナショナルHR研究所 白木教授と共同研究を開始「日本人海外派遣者の英語活用能力とパフォーマンスに関する調査研究」,2020-11-02,https://prtimes.jp/main/html/rd/p/000000071.000035684.html,マネジャー
日本航空株式会社,ソリューション営業推進部 兼 Web販売部,高度専門管理職,山名 敏雄,セミナー登壇者,【来週開催｜会場図公開】マーケティング展示会【2月26日(木)-27日(金) / 東京ビッグサイト】,2026-02-19,https://prtimes.jp/main/html/rd/p/000000205.000011263.html,マネージャー
日本航空株式会社,デジタルCX企画部,グループ長,岡本 昂之,温活イベント登壇者,9月30日（月）東京ビッグサイトで開催 「働く女性の美と健康を応援する！」ビジネストレードショー / イベントプログラム第１弾を発表！ 今年のフォーカステーマ 基調講演登壇者が決定！,2024-07-23,https://prtimes.jp/main/html/rd/p/000000044.000084538.html,課長
公益財団法人日本国際交流センター,,執行理事,伊藤聡子,パネリスト・グローバルファンド日本委員会事務局長,【8/7 開催レポート】官・民・ユースが共に創る新たなグローバルヘルス「Policy Pitch」 ※TICAD 9パートナー事業に認定,2025-09-30,https://prtimes.jp/main/html/rd/p/000000263.000032735.html,部長
公益財団法人日本国際交流センター,,専務理事・事務局長,勝又英子,企業ボランティア・アワード選考委員会委員,『第8回企業ボランティア・アワード』受賞企業決定！,2023-03-09,https://prtimes.jp/main/html/rd/p/000000008.000051365.html,課長
日本司法支援センター,本部第一事業部,事業部長,生田康介,パネルディスカッション登壇者,【登壇レポート】少額の未払いを解決する「ワンネゴ」を提供する株式会社AtoJ、法務省主催のADR・ODR推進フォーラムに登壇いたしました,2023-12-11,https://prtimes.jp/main/html/rd/p/000000005.000126490.html,課長
一般社団法人日本自動車工業会,総合政策委員会　ICT部会,サイバーセキュリティ分科会長,古田 朋司,OTセキュリティセッション登壇,「IIFES 2025」主催者企画・セミナーが出揃う,2025-11-07,https://prtimes.jp/main/html/rd/p/000000007.000164214.html,マネージャー
日本取引所自主規制法人,,理事長,中島淳一,FDUAアワード2026審査員,「FDUAアワード2026」受賞企業決定のお知らせ,2026-05-18,https://prtimes.jp/main/html/rd/p/000000042.000103937.html,部長
日本酒造組合中央会,,副会長,山名規雄,イベント開催に関する挨拶,大航海時代から続く酒文化の交差点「マデイラワイン×熟成日本酒」 文化交流イベントをポルトガル大使館で開催！ ― 100年熟成マデイラも登場、日葡の酒文化とペアリングの可能性を探る ―,2026-03-31,https://prtimes.jp/main/html/rd/p/000000109.000083559.html,マネージャー
日本食研ホールディングス,食未来研究室,室長,児玉 一穂,中食トピックスセミナーの講師,10月度公開セミナースケジュール、中食のトピック/Amazonへの営業戦略/生成AIを使った企画提案業務効率化など11講座を開催。株式会社マーケティング研究協会,2025-09-26,https://prtimes.jp/main/html/rd/p/000000130.000102999.html,部長
株式会社日本水道新聞社,,編集長,武田教秀,パネルディスカッションモデレーター,前年度より規模を拡大した“持続可能な企業活動を支える水ビジネスの展示会”「InterAqua2024 第15回水ソリューション総合展」,2024-01-23,https://prtimes.jp/main/html/rd/p/000000006.000093564.html,課長
株式会社日本政策金融公庫,国民生活事業本部 東京スタートアップサポートプラザ,上席所長代理,佐藤俊太,JAFCO SEED 2026登壇者,JAFCO SEED 2026、全登壇者が確定。経済産業省・東京証券取引所・Anthropic・LayerXなど、官民・グローバルの第一線が集結。参加登録受付中【8/3締切】,2026-07-13,https://prtimes.jp/main/html/rd/p/000000103.000057515.html,課長
株式会社日本政策金融公庫,国民生活事業本部 京都創業支援センター,上席所長代理,藤本聖,イベントのコーチとして参加,歴史・伝統×テクノロジーの街・京都で、54時間の起業体験プログラムを開催｜参加者募集を開始,2026-07-06,https://prtimes.jp/main/html/rd/p/000000516.000033548.html,部長
株式会社日本政策金融公庫,東京スタートアップサポートプラザ,,佐藤 俊太,ファイナンスミックスサミット登壇者,Flex Capital、国内最大級のスタートアップカンファレンス「IVS2026 KYOTO」にゴールドパートナーとして協賛,2026-06-29,https://prtimes.jp/main/html/rd/p/000000050.000078718.html,部長
株式会社日本政策金融公庫,営業推進部,部長,永田正浩,ＴＫＣファストリンクに関するコメント提供,ＴＫＣ全国会と日本政策金融公庫の提携融資スキーム「ＴＫＣファストリンク」の4月融資実行額は3月の約2倍に増加,2026-05-21,https://prtimes.jp/main/html/rd/p/000000498.000018852.html,部長
株式会社日本政策金融公庫,広報部,部長,森本淳志,日本DX大賞2026支援部門審査員,日本DX大賞2026 審査員18名決定,2026-04-16,https://prtimes.jp/main/html/rd/p/000000153.000115435.html,部長
株式会社日本政策金融公庫,国民生活事業本部 北関東信越創業支援センター,所長,高田美奈,セミナー登壇者・公庫融資,【3/25(水)オンライン開催】日本政策金融公庫・株式会社FUNDINNO・株式会社イチドキリ登壇！スタートアップ向け「資金調達手法比較ライブ～公庫・補助金・クラファンの選び方～」,2026-03-17,https://prtimes.jp/main/html/rd/p/000000165.000023145.html,マネージャー
株式会社日本政策金融公庫,南関東創業支援センター,上席所長代理（創業アドバイザー）,髙橋 俊,金融機関との関係構築術パネルディスカッション登壇,【 神奈川県 × eiicon 】『 Kanagawa Innovators Day 2026 』参加登録受付中！県内最大級のイノベーションサミット。7セッション追加,2026-02-03,https://prtimes.jp/main/html/rd/p/000000859.000037194.html,マネージャー
株式会社日本政策金融公庫,高田支店,支店長,小林正良,特別ゲストとして講評・支援アドバイス,上越市の地域企業×若手が共創！地域課題をビジネスで解決するオープンイノベーションコンテスト「UPDATE JOETSU LAB 2025」開催,2025-12-18,https://prtimes.jp/main/html/rd/p/000000004.000155601.html,部長
株式会社日本政策金融公庫,大阪創業支援センター,所長,髙上勝彦,飲食店開業支援プログラムの講師（第7回）,産学金連携 飲食店開業・独立支援プログラム「飲食店開業の学校」 開講のお知らせ,2025-10-30,https://prtimes.jp/main/html/rd/p/000000195.000016404.html,課長
株式会社日本政策金融公庫,三鷹支店,支店長,比留間 大輔,パネルディスカッション登壇者,株式会社ROLEUP代表・渡邉達也が日本公認会計士協会東京会三多摩会主催「中小企業支援」パネルディスカッションに登壇,2025-10-21,https://prtimes.jp/main/html/rd/p/000000024.000117636.html,部長
株式会社日本政策金融公庫,東京支店 中小企業営一事業 融資課,課長,小形徹,セミナー講師として登壇,エフアンドエムが日本政策金融公庫と共催でオンラインセミナー「中堅・中小企業向け 補助金活用のポイント」を開催,2025-09-05,https://prtimes.jp/main/html/rd/p/000000061.000029825.html,課長
株式会社日本政策金融公庫,十三支店,融資第二課長,白田 誠一,連携支援事例発表登壇,「連携支援」から中小企業のいまと未来を探る！事例発表フォーラムを開催します,2025-01-28,https://prtimes.jp/main/html/rd/p/000000110.000104413.html,課長
株式会社日本政策金融公庫,新宿支店国民生活事業融資第五課,課長,岡本圭子,登壇者として社会課題解決の具体事例紹介,交流イベント③『NPO×企業×ソーシャルビジネス』,2024-11-20,https://prtimes.jp/main/html/rd/p/000000037.000106663.html,課長
株式会社日本政策金融公庫,新宿支店国民生活事業,融資第三課長,川原 祐二,セミナー講師として登壇,【スタートアップ企業向け】『資金調達最新情報』を知れるオンラインセミナーを6月25日(火)に開催（参加無料）,2024-06-04,https://prtimes.jp/main/html/rd/p/000000289.000033548.html,課長
株式会社日本政策金融公庫,新宿支店国民生活事業,課長代理,楠本 尚史,セミナー講師として登壇,【スタートアップ企業向け】『資金調達最新情報』を知れるオンラインセミナーを6月25日(火)に開催（参加無料）,2024-06-04,https://prtimes.jp/main/html/rd/p/000000289.000033548.html,課長
